mai 26, 2022 7:59:54 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 823

mai 26, 2022 8:00:03 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 824

mai 26, 2022 8:00:06 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 825

mai 26, 2022 8:00:08 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 826

mai 26, 2022 8:00:10 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 827

mai 26, 2022 8:00:12 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 828

mai 26, 2022 8:00:14 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 829

mai 26, 2022 8:00:16 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 830

mai 26, 2022 8:00:18 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 831

mai 26, 2022 8:00:20 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 832

mai 26, 2022 8:00:22 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 833

mai 26, 2022 8:00:24 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 834

mai 26, 2022 8:00:26 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 835

mai 26, 2022 8:00:29 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 836

mai 26, 2022 8:00:31 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 837

mai 26, 2022 8:00:33 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 838

mai 26, 2022 8:00:35 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 839

mai 26, 2022 8:00:43 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 840

mai 26, 2022 8:00:46 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 841

mai 26, 2022 8:00:57 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 842

mai 26, 2022 8:00:59 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 843

mai 26, 2022 8:01:01 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 844

mai 26, 2022 8:01:03 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 845

mai 26, 2022 8:01:05 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 846

mai 26, 2022 8:01:07 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 847

mai 26, 2022 8:01:08 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 848

mai 26, 2022 8:01:10 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 849

mai 26, 2022 8:01:12 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 850

mai 26, 2022 8:01:15 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 851

mai 26, 2022 8:01:17 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 852

mai 26, 2022 8:01:19 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 853

mai 26, 2022 8:01:21 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 854

mai 26, 2022 8:01:23 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 855

mai 26, 2022 8:01:25 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 856

mai 26, 2022 8:01:27 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 857

mai 26, 2022 8:01:30 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 858

mai 26, 2022 8:01:33 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 859

mai 26, 2022 8:01:36 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 860

mai 26, 2022 8:01:38 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 861

mai 26, 2022 8:01:41 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 862

mai 26, 2022 8:01:43 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 863

mai 26, 2022 8:01:45 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 864

mai 26, 2022 8:01:47 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 865

mai 26, 2022 8:01:49 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 866

mai 26, 2022 8:01:51 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 867

mai 26, 2022 8:01:53 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 868

mai 26, 2022 8:01:55 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 869

mai 26, 2022 8:01:58 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 870

mai 26, 2022 8:02:00 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 871

mai 26, 2022 8:02:02 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 872

mai 26, 2022 8:02:04 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 873

mai 26, 2022 8:02:06 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 874

mai 26, 2022 8:02:09 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 875

mai 26, 2022 8:02:11 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 876

mai 26, 2022 8:02:13 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 877

mai 26, 2022 8:02:15 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 878

mai 26, 2022 8:02:17 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 879

mai 26, 2022 8:02:19 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 880

mai 26, 2022 8:02:23 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 881

mai 26, 2022 8:02:35 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 882

mai 26, 2022 8:02:37 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 883

mai 26, 2022 8:02:39 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 884

mai 26, 2022 8:02:42 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 885

mai 26, 2022 8:02:43 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 886

mai 26, 2022 8:02:46 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 887

mai 26, 2022 8:02:48 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 888

mai 26, 2022 8:02:50 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 889

mai 26, 2022 8:02:52 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 890

mai 26, 2022 8:02:55 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 891

mai 26, 2022 8:02:57 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 892

mai 26, 2022 8:02:59 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 893

mai 26, 2022 8:03:01 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 894

mai 26, 2022 8:03:03 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 895

mai 26, 2022 8:03:05 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 896

mai 26, 2022 8:03:08 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 897

mai 26, 2022 8:03:14 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 898

mai 26, 2022 8:03:16 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 899

mai 26, 2022 8:03:24 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 900

mai 26, 2022 8:03:29 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 901

mai 26, 2022 8:03:31 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 902

mai 26, 2022 8:03:33 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 903

mai 26, 2022 8:03:35 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 904

mai 26, 2022 8:03:38 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 905

mai 26, 2022 8:03:40 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 906

mai 26, 2022 8:03:42 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 907

mai 26, 2022 8:03:44 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 908

mai 26, 2022 8:03:46 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 909

mai 26, 2022 8:03:48 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 910

mai 26, 2022 8:03:50 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 911

mai 26, 2022 8:03:52 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 912

mai 26, 2022 8:03:54 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 913

mai 26, 2022 8:03:56 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 914

mai 26, 2022 8:03:58 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 915

mai 26, 2022 8:04:00 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 916

mai 26, 2022 8:04:08 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 917

mai 26, 2022 8:04:11 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 918

mai 26, 2022 8:04:20 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 919

mai 26, 2022 8:04:23 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 920

mai 26, 2022 8:04:26 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 921

mai 26, 2022 8:04:28 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 922

mai 26, 2022 8:04:30 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 923

mai 26, 2022 8:04:32 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 924

mai 26, 2022 8:04:34 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 925

mai 26, 2022 8:04:36 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 926

mai 26, 2022 8:04:37 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 927

mai 26, 2022 8:04:39 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 928

mai 26, 2022 8:04:41 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 929

mai 26, 2022 8:04:43 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 930

mai 26, 2022 8:04:45 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 931

mai 26, 2022 8:04:47 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 932

mai 26, 2022 8:04:49 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 933

mai 26, 2022 8:04:51 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 934

mai 26, 2022 8:04:53 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 935

mai 26, 2022 8:04:55 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 936

mai 26, 2022 8:05:03 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 937

mai 26, 2022 8:05:10 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 938

mai 26, 2022 8:05:16 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 939

mai 26, 2022 8:05:19 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 940

mai 26, 2022 8:05:21 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 941

mai 26, 2022 8:05:23 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 942

mai 26, 2022 8:05:25 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 943

mai 26, 2022 8:05:27 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 944

mai 26, 2022 8:05:29 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 945

mai 26, 2022 8:05:31 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 946

mai 26, 2022 8:05:33 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 947

mai 26, 2022 8:05:35 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 948

mai 26, 2022 8:05:38 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 949

mai 26, 2022 8:05:40 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 950

mai 26, 2022 8:05:42 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 951

mai 26, 2022 8:05:44 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 952

mai 26, 2022 8:05:46 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 953

mai 26, 2022 8:05:48 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 954

mai 26, 2022 8:05:56 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 955

mai 26, 2022 8:06:01 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 956

mai 26, 2022 8:06:10 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 957

mai 26, 2022 8:06:12 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 958

mai 26, 2022 8:06:14 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 959

mai 26, 2022 8:06:16 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 960

mai 26, 2022 8:06:19 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 961

mai 26, 2022 8:06:21 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 962

mai 26, 2022 8:06:23 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 963

mai 26, 2022 8:06:25 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 964

mai 26, 2022 8:06:27 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 965

mai 26, 2022 8:06:29 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 966

mai 26, 2022 8:06:32 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 967

mai 26, 2022 8:06:34 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 968

mai 26, 2022 8:06:36 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 969

mai 26, 2022 8:06:38 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 970

mai 26, 2022 8:06:40 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 971

mai 26, 2022 8:06:42 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 972

mai 26, 2022 8:06:50 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 973

mai 26, 2022 8:06:54 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 974

mai 26, 2022 8:07:04 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 975

mai 26, 2022 8:07:06 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 976

mai 26, 2022 8:07:08 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 977

mai 26, 2022 8:07:10 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 978

mai 26, 2022 8:07:13 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 979

mai 26, 2022 8:07:15 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 980

mai 26, 2022 8:07:17 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 981

mai 26, 2022 8:07:19 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 982

mai 26, 2022 8:07:21 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 983

mai 26, 2022 8:07:24 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 984

mai 26, 2022 8:07:26 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 985

mai 26, 2022 8:07:28 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 986

mai 26, 2022 8:07:30 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 987

mai 26, 2022 8:07:33 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 988

mai 26, 2022 8:07:36 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 989

mai 26, 2022 8:07:45 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 990

mai 26, 2022 8:07:47 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 991

mai 26, 2022 8:07:56 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 992

mai 26, 2022 8:08:00 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 993

mai 26, 2022 8:08:02 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 994

mai 26, 2022 8:08:05 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 995

mai 26, 2022 8:08:07 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 996

mai 26, 2022 8:08:09 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 997

mai 26, 2022 8:08:11 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 998

mai 26, 2022 8:08:13 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 999

mai 26, 2022 8:08:15 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 1000

